Establishment Name,Inspection Date,Severity,Latitude,Longitude,Infraction Details
Shahi Karahi Restaurant,2024-03-25,C - Crucial,43.76095,-79.22396,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Shahi Karahi Restaurant,2024-03-25,C - Crucial,43.76095,-79.22396,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
Shepherd Village,2022-10-31,C - Crucial,43.78206,-79.29466,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Shola Mini-Market,2024-01-10,C - Crucial,43.68946,-79.29713,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Spring Sushi,2023-10-18,C - Crucial,43.65669,-79.38069,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Spring Sushi,2023-10-18,C - Crucial,43.65669,-79.38069,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Sun Brand/Instant Foods,2022-10-11,C - Crucial,43.82321,-79.25304,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
Sun Brand/Instant Foods,2023-07-25,C - Crucial,43.82321,-79.25304,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
Sun Brand/Instant Foods,2023-09-07,C - Crucial,43.82321,-79.25304,Fail to protect food from contamination or adulteration - Sec. 26(1) 
T & T SUSHI BAR,2022-06-24,C - Crucial,43.67183,-79.42141,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
T-BONES,2022-07-20,C - Crucial,43.73541,-79.25617,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
T-BONES,2023-02-06,C - Crucial,43.73541,-79.25617,Fail to ensure storage shelves designed to protect against contamination - Sec. 31
T-BONES,2023-02-06,C - Crucial,43.73541,-79.25617,Fail to protect food from contamination or adulteration - Sec. 26(1) 
T-BONES,2024-01-25,C - Crucial,43.73541,-79.25617,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
T-BONES,2024-05-14,C - Crucial,43.73541,-79.25617,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
TACO BAR,2024-04-09,C - Crucial,43.68683,-79.44636,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
TACONTENTO II,2023-03-18,C - Crucial,43.74838,-79.47911,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TACONTENTO II,2023-07-22,C - Crucial,43.74838,-79.47911,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TACONTENTO MEXICAN FOOD,2023-07-22,C - Crucial,43.74838,-79.47911,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TACONTENTO MEXICAN FOOD,2023-07-22,C - Crucial,43.74838,-79.47911,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TACONTENTO MEXICAN FOOD,2023-07-22,C - Crucial,43.74838,-79.47911,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TACORRITO AND HURRY CURRY,2024-02-05,C - Crucial,43.75802,-79.4654,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
TACOS MORAS,2022-10-25,C - Crucial,43.68243,-79.42061,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
TACOS MORAS,2022-10-25,C - Crucial,43.68243,-79.42061,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TAFTAN TRADITIONAL PERSIAN CUISINE,2022-06-27,C - Crucial,43.75431,-79.34959,Handle ice in unsanitary manner - Sec.  26(5) 
TAGPUAN,2023-04-03,C - Crucial,43.73608,-79.30771,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TAHANAN FILIPINO CUISINE,2024-02-12,C - Crucial,43.74679,-79.43669,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
TAHINI'S RESTAURANT,2023-10-16,C - Crucial,43.65812,-79.39779,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
TAMASHA,2023-04-24,C - Crucial,43.69674,-79.39573,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TAMASHA,2023-04-24,C - Crucial,43.69674,-79.39573,Store ice in unsanitary manner - Sec.  26(5) 
TAMASHA,2023-09-28,C - Crucial,43.69674,-79.39573,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TAMASHA,2023-09-28,C - Crucial,43.69674,-79.39573,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TANDOORI TIME,2022-08-22,C - Crucial,43.74321,-79.60291,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TAPPS RESTAURANT & BAR,2023-03-21,C - Crucial,43.67827,-79.34706,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TARA INN RESTAURANT & PUB,2022-11-01,C - Crucial,43.7077,-79.25005,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
TARO'S FISH,2023-06-21,C - Crucial,43.76964,-79.37453,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TASTE OF MANDURAI,2023-10-06,C - Crucial,43.82346,-79.25123,Sell potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TASTE OF MANDURAI,2023-10-06,C - Crucial,43.82346,-79.25123,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
TASTE OF MANDURAI,2023-10-06,C - Crucial,43.82346,-79.25123,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TASTE OF SHAWARMA,2023-07-26,C - Crucial,43.70106,-79.45211,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TASTE OF TAMIL NADU,2023-11-23,C - Crucial,43.73046,-79.46657,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TASTE OF THAILAND CUISINE,2022-12-20,C - Crucial,43.63593,-79.54069,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TASTE OF VIETNAM RESTAURANT AND BAR,2023-09-25,C - Crucial,43.7552,-79.46877,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TASTE OF VIETNAM RESTAURANT AND BAR,2023-09-25,C - Crucial,43.7552,-79.46877,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
TASTECO SUPERMARKET,2023-04-03,C - Crucial,43.70729,-79.2696,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TASTECO SUPERMARKET,2023-07-20,C - Crucial,43.70729,-79.2696,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TASTY HOUSE,2024-06-06,C - Crucial,43.82625,-79.27736,Fail to ensure storage pallets designed to protect against contamination - Sec. 31
TAZZA,2022-12-08,C - Crucial,43.79616,-79.41916,Handle ice in unsanitary manner - Sec.  26(5) 
TAZZA,2022-12-08,C - Crucial,43.79616,-79.41916,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
TCSCC - Main Kitchen,2024-01-26,C - Crucial,43.73975,-79.41906,Food premise maintained in manner permitting health hazard (Rodents) - Sec. 7(1)(a)(i)    
TEA-N-BANNOCK,2023-07-20,C - Crucial,43.67126,-79.32735,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
TEA-N-BANNOCK,2023-07-20,C - Crucial,43.67126,-79.32735,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TEN REN'S TEA,2023-10-20,C - Crucial,43.76829,-79.41228,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TEN REN'S TEA TIME,2023-07-04,C - Crucial,43.72608,-79.45147,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TENON VEGAN SUSHI,2023-08-30,C - Crucial,43.66572,-79.40772,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TERMINAL 3 COFFEE ROASTERS,2022-07-04,C - Crucial,43.5961,-79.52541,Fail to obtain food from source subject to inspection - Sec. 29(1)  
TERRA NOVA BAKERY AND PASTRY,2022-07-06,C - Crucial,43.70796,-79.45374,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TERRA NOVA BAKERY AND PASTRY,2023-02-03,C - Crucial,43.70796,-79.45374,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TERRA NOVA BAKERY AND PASTRY,2023-02-03,C - Crucial,43.70796,-79.45374,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TERRA NOVA BAKERY AND PASTRY,2023-02-03,C - Crucial,43.70796,-79.45374,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TERRA NOVA BAKERY AND PASTRY,2023-05-26,C - Crucial,43.70796,-79.45374,Sell potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TERRA NOVA BAKERY AND PASTRY,2023-05-26,C - Crucial,43.70796,-79.45374,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TERRA NOVA BAKERY AND PASTRY,2023-05-26,C - Crucial,43.70796,-79.45374,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TERRA NOVA BAKERY AND PASTRY,2023-05-26,C - Crucial,43.70796,-79.45374,Store ice in unsanitary manner - Sec.  26(5) 
TERRA NOVA BAKERY AND PASTRY,2023-11-17,C - Crucial,43.70796,-79.45374,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TERRA NOVA BAKERY AND PASTRY,2023-11-17,C - Crucial,43.70796,-79.45374,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TERRA NOVA BAKERY AND PASTRY,2023-11-17,C - Crucial,43.70796,-79.45374,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TERRA NOVA BAKERY AND PASTRY,2023-11-17,C - Crucial,43.70796,-79.45374,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
THAI ELEPHANT,2024-03-14,C - Crucial,43.64605,-79.4091,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
THAI EXPRESS,2022-07-14,C - Crucial,43.78632,-79.47304,Store ice in unsanitary manner - Sec.  26(5) 
THAI ISLAND,2023-05-08,C - Crucial,43.64676,-79.38248,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THAI ROOM,2023-01-16,C - Crucial,43.64229,-79.41132,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THAI ROOM,2024-03-25,C - Crucial,43.64229,-79.41132,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
THAI ROOM,2024-03-25,C - Crucial,43.64229,-79.41132,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THAI ROOM,2024-03-01,C - Crucial,43.78545,-79.25463,Store ice in unsanitary manner - Sec.  26(5) 
THAI ROOM,2024-03-01,C - Crucial,43.78545,-79.25463,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THAIROOMGRAND,2022-10-19,C - Crucial,43.75431,-79.35123,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
THAIROOMGRAND,2024-06-11,C - Crucial,43.75431,-79.35123,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
THAIROOMGRAND,2023-06-22,C - Crucial,43.70498,-79.40775,Use ice not made from potable water - Sec.  26(5) 
THALASSERY DUM BIRYANI,2023-06-13,C - Crucial,43.73941,-79.23811,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THAM MA DA THAI CUISINE,2024-02-26,C - Crucial,43.60137,-79.50379,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THARAVADU HOME OF KERALA CUISINE,2023-08-23,C - Crucial,43.74566,-79.22035,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THARAVADU HOME OF KERALA CUISINE,2024-03-01,C - Crucial,43.74566,-79.22035,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THARAVADU HOME OF KERALA CUISINE,2024-03-01,C - Crucial,43.74566,-79.22035,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
THE ABBOT ON EGLINTON,2023-03-28,C - Crucial,43.70383,-79.4135,Use ice not made from potable water - Sec.  26(5) 
THE ABBOT ON EGLINTON,2023-03-28,C - Crucial,43.70383,-79.4135,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE ALLEY,2023-01-17,C - Crucial,43.77638,-79.41435,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
THE ANNEX RETIREMENT BY REVERA,2022-12-13,C - Crucial,43.67175,-79.4055,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE APPLE CAFE,2024-04-12,C - Crucial,43.69016,-79.32676,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE ART OF PHO,2022-08-26,C - Crucial,43.79555,-79.42008,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE ART OF PHO,2023-03-20,C - Crucial,43.79555,-79.42008,Fail to ensure storage racks designed to protect against contamination - Sec. 31
THE ART OF PHO,2023-06-07,C - Crucial,43.79555,-79.42008,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
THE ART OF PHO,2023-06-07,C - Crucial,43.79555,-79.42008,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE ART OF PHO,2023-06-07,C - Crucial,43.79555,-79.42008,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
THE AULD SPOT PUB,2023-03-10,C - Crucial,43.6771,-79.35309,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BAGEL HOUSE,2023-09-06,C - Crucial,43.70483,-79.375,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE BAGEL HOUSE,2023-09-06,C - Crucial,43.70483,-79.375,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BAGEL HOUSE,2023-04-17,C - Crucial,43.6873,-79.39402,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BAGEL HOUSE,2023-04-17,C - Crucial,43.6873,-79.39402,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
THE BAGEL HOUSE,2023-04-17,C - Crucial,43.6873,-79.39402,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE BELSIZE PUBLIC HOUSE,2022-08-22,C - Crucial,43.70269,-79.38755,Store ice in unsanitary manner - Sec.  26(5) 
THE BELSIZE PUBLIC HOUSE,2022-08-22,C - Crucial,43.70269,-79.38755,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BELSIZE PUBLIC HOUSE,2024-04-03,C - Crucial,43.70269,-79.38755,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
THE BELSIZE PUBLIC HOUSE,2024-04-03,C - Crucial,43.70269,-79.38755,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BENUE,2022-08-04,C - Crucial,43.67543,-79.42325,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
THE BENUE,2022-08-04,C - Crucial,43.67543,-79.42325,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BENUE,2023-04-20,C - Crucial,43.67543,-79.42325,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE BENUE,2023-04-20,C - Crucial,43.67543,-79.42325,Operate food premise --- refrigeration equipment for potentially hazardous food not of sufficient size - Sec. 30(a)
THE BENUE,2024-02-13,C - Crucial,43.67543,-79.42325,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
THE BEST ORIGINAL BOY LITSON,2024-01-05,C - Crucial,43.75318,-79.24406,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BHAIS SHAWARMA & GRILL,2023-10-16,C - Crucial,43.64944,-79.36544,Fail to process food in manner safe to eat - Sec. 26(2)
THE BIRYANI WALLA,2023-03-02,C - Crucial,43.72892,-79.40286,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE BIRYANI WALLA,2023-03-02,C - Crucial,43.72892,-79.40286,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BIRYANI WALLA,2023-03-02,C - Crucial,43.72892,-79.40286,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
THE BIRYANI WALLA,2023-12-19,C - Crucial,43.72892,-79.40286,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
THE BIRYANI WALLA,2024-02-05,C - Crucial,43.72892,-79.40286,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BIRYANI WALLA,2024-02-05,C - Crucial,43.72892,-79.40286,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
THE BIRYANI WALLA,2024-02-05,C - Crucial,43.72892,-79.40286,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE BIRYANI WALLA/CHICHA'S,2023-03-17,C - Crucial,43.75062,-79.27698,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE BIRYANI WALLA/CHICHA'S,2023-07-24,C - Crucial,43.75062,-79.27698,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
THE BOMBAY,2022-07-18,C - Crucial,43.65009,-79.38901,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE BOMBAY,2023-05-31,C - Crucial,43.65009,-79.38901,Fail to protect food from contamination or adulteration - Sec. 26(1) 
